@relation 'FEI-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DE:\\Documents\\Information Technology\\Data Mining\\Face Recognition\\Database\\FEI Face-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {male,female}

@data
31,14,27,12,16,29,20,14,17,20,17,15,14,16,16,14,8,12,15,16,17,29,16,17,17,16,19,33,16,14,15,15,10,female
30,13,27,13,17,29,21,14,16,21,17,16,13,16,15,14,9,11,14,16,17,29,16,17,17,16,18,33,15,14,14,15,12,female
30,17,27,12,15,29,16,13,16,19,16,15,14,16,18,17,8,16,16,15,17,29,16,17,17,16,19,33,16,14,14,16,10,female
31,18,27,13,14,28,16,12,16,19,17,15,14,15,17,16,9,16,15,15,17,28,16,17,17,15,19,34,16,14,14,16,10,female
16,20,25,14,14,27,15,14,15,19,16,15,14,14,16,16,10,16,14,15,17,28,15,16,17,16,18,34,16,15,14,16,13,female
6,18,22,15,15,24,15,15,16,18,16,15,14,15,16,15,13,16,15,15,16,31,16,16,16,16,16,32,16,16,15,16,15,female
33,21,17,19,13,28,14,22,13,19,17,15,12,15,16,14,11,20,14,16,17,26,15,17,17,15,19,36,16,13,14,16,11,female
32,22,19,15,15,27,10,21,15,18,17,15,14,13,13,17,11,19,15,15,17,27,16,17,17,15,19,36,15,14,15,16,11,female
32,20,19,13,14,26,12,20,16,18,17,15,14,13,12,17,12,17,16,15,17,27,16,17,17,15,19,36,15,14,15,16,11,female
32,21,19,13,15,26,12,20,16,18,17,15,14,13,13,17,12,17,16,15,16,27,16,17,17,15,19,35,15,14,15,16,11,female
32,20,20,13,14,26,13,19,16,19,17,15,14,14,12,17,12,17,15,15,16,27,16,17,16,15,19,35,15,14,15,16,11,female
32,20,20,13,14,25,13,19,16,19,16,15,14,15,13,16,12,16,16,15,16,27,16,17,16,15,20,36,15,14,15,16,10,female
31,18,20,13,14,26,16,19,16,18,16,15,14,16,14,16,12,15,17,15,17,26,16,17,17,16,20,36,15,14,15,16,10,female
31,17,19,14,15,26,16,19,16,18,16,15,14,17,15,15,12,14,17,15,17,26,16,17,17,16,20,36,15,14,15,16,10,female
31,17,19,15,15,27,17,20,18,18,17,15,13,16,16,14,11,13,16,15,17,26,16,17,17,16,20,36,15,14,15,16,10,female
32,14,18,19,16,27,17,22,19,19,16,16,14,17,18,18,10,11,14,15,16,26,16,17,17,16,20,36,15,14,14,15,11,female
32,19,20,13,14,25,13,18,16,18,16,15,14,15,12,17,12,16,16,15,16,27,16,17,16,15,20,36,15,14,15,16,10,female
32,19,20,14,14,26,13,18,16,19,16,15,14,15,12,17,13,16,15,15,17,27,16,17,16,15,19,36,15,14,15,16,10,female
32,19,20,14,14,25,14,19,15,19,16,16,14,15,12,16,12,16,15,15,16,27,15,17,16,15,20,36,16,14,15,16,11,female
33,18,20,14,15,26,14,19,15,19,16,15,14,15,13,16,12,17,16,15,16,28,16,17,16,15,19,36,16,14,15,16,11,female
34,20,24,16,11,28,12,14,16,19,18,16,13,19,13,16,12,18,14,16,18,25,16,19,16,14,19,37,15,13,15,17,11,female
31,21,24,14,13,28,11,15,15,18,17,15,14,16,14,17,11,19,15,15,17,25,16,19,15,15,20,37,15,13,15,16,11,female
32,21,23,14,12,28,12,16,15,18,17,16,15,17,13,16,11,19,16,15,17,24,16,19,15,15,20,37,15,13,15,16,10,female
32,21,24,14,12,28,13,15,15,18,17,16,15,17,14,15,11,18,15,15,17,24,16,18,16,15,20,37,15,13,15,16,11,female
31,21,24,14,13,28,12,15,16,18,17,16,15,16,14,16,11,17,16,15,17,25,17,18,16,15,20,36,15,13,15,16,11,female
32,20,24,13,15,28,13,14,17,19,17,15,15,13,13,15,11,15,15,15,17,25,17,18,16,15,20,37,15,13,15,16,10,female
32,17,24,13,16,28,17,14,17,19,17,15,15,14,14,15,11,14,15,16,17,25,16,18,16,15,20,37,16,13,15,16,10,female
32,16,24,13,16,28,19,14,17,19,17,15,15,14,14,15,10,14,15,16,17,25,16,18,16,15,20,37,16,13,15,16,10,female
32,17,24,14,16,28,18,14,17,19,17,15,15,13,14,14,10,13,14,16,17,25,16,18,16,15,20,37,15,13,15,16,10,female
32,18,24,15,17,29,17,14,16,19,18,15,13,12,12,13,12,14,14,15,17,25,16,19,15,16,19,37,15,13,15,15,11,female
32,18,24,14,14,28,16,14,16,18,16,16,15,16,14,15,11,16,15,15,17,25,16,18,16,15,20,36,15,13,15,16,10,female
31,18,24,14,14,28,15,13,16,19,16,15,15,16,13,15,11,16,15,15,17,25,16,18,16,15,19,36,15,13,15,16,10,female
34,20,24,14,13,28,14,14,15,20,16,16,15,16,14,15,11,18,14,16,17,28,16,18,16,15,20,35,15,13,15,16,11,female
22,18,23,15,14,28,15,14,15,19,16,15,14,16,14,15,11,17,15,16,17,28,16,17,16,15,18,35,15,14,15,16,12,female
34,21,18,16,15,27,12,21,14,20,18,15,13,13,14,17,12,20,14,16,17,24,16,20,14,15,20,41,15,8,19,17,11,female
33,20,19,15,15,26,12,19,15,20,18,15,13,13,13,17,12,18,14,15,17,24,16,20,14,15,20,40,15,8,19,17,11,female
32,20,20,14,15,26,12,18,15,20,17,15,13,14,13,17,13,17,14,15,17,24,16,20,14,15,20,40,15,8,19,17,11,female
33,20,20,14,15,25,12,18,15,20,17,15,14,14,13,17,12,17,14,15,17,25,16,20,14,15,20,40,15,8,19,16,11,female
32,20,20,13,15,25,12,18,15,20,17,15,14,14,13,17,12,17,15,15,17,25,16,20,14,15,20,39,15,8,19,16,11,female
32,18,21,14,14,25,14,17,16,20,17,16,13,16,13,16,12,16,14,15,17,25,16,19,15,16,20,39,16,9,19,16,11,female
32,19,21,14,14,25,14,17,16,21,17,16,13,17,13,16,12,16,14,16,17,25,16,19,15,15,20,39,15,9,19,16,11,female
32,17,20,14,14,25,16,17,16,21,17,16,14,18,13,16,13,15,14,16,17,25,15,19,15,16,20,39,16,9,18,15,11,female
33,15,20,15,14,25,18,17,17,21,17,17,13,19,15,16,13,13,14,16,17,25,15,19,15,16,20,39,16,9,18,15,11,female
32,14,19,18,13,26,20,18,19,21,17,18,13,19,17,16,12,11,14,15,17,24,16,20,15,16,20,40,16,9,19,15,11,female
31,19,21,14,14,25,14,18,16,20,17,15,14,16,12,17,12,16,14,15,17,25,16,19,15,15,20,39,15,9,19,16,11,female
32,20,21,14,14,25,13,18,16,20,16,15,13,15,13,17,13,17,14,15,17,25,16,19,14,15,19,39,15,9,19,16,11,female
33,21,20,14,14,25,13,18,15,20,17,15,14,14,13,17,12,17,14,15,17,32,16,20,15,15,20,33,15,9,19,16,11,female
25,20,21,14,15,25,13,18,15,20,17,15,14,14,14,16,12,18,14,15,17,28,16,18,15,15,18,37,15,10,18,16,12,female
33,24,23,16,10,27,9,21,14,17,17,17,13,17,16,14,9,20,15,14,17,25,15,19,15,15,20,37,16,13,15,16,10,female
32,24,23,14,11,27,8,19,15,17,17,16,14,16,15,15,9,18,15,14,17,25,16,19,15,16,20,36,15,13,16,16,10,female
34,23,23,13,12,26,9,18,16,18,17,16,14,17,14,16,10,18,16,14,16,25,16,19,15,16,20,36,15,13,16,16,10,female
33,23,23,13,12,26,9,17,16,18,17,16,14,17,14,16,10,17,15,14,17,26,16,19,15,16,20,36,15,13,16,16,11,female
33,22,23,13,12,26,10,17,16,19,17,15,14,17,14,17,11,17,15,14,16,26,16,18,15,16,20,36,15,13,16,16,11,female
32,20,22,14,13,26,13,16,17,19,16,15,14,17,12,16,12,16,15,15,16,26,16,19,15,15,20,36,15,13,16,16,10,female
33,18,22,14,14,26,16,17,17,19,17,15,14,15,12,15,12,15,15,16,17,25,16,19,15,15,20,36,15,13,16,16,10,female
33,18,22,14,15,27,17,17,17,18,17,14,14,15,13,15,11,14,16,16,17,25,16,19,15,15,20,36,15,13,16,16,10,female
32,17,22,15,15,28,18,18,18,17,18,14,13,14,14,14,10,13,16,16,17,25,16,19,15,15,20,37,15,12,16,16,10,female
32,13,22,18,17,28,20,20,19,17,18,14,13,14,17,17,9,11,14,16,16,24,16,20,15,16,20,37,15,12,15,15,10,female
33,20,21,14,14,26,13,17,16,19,16,15,14,16,11,16,13,16,15,15,17,25,16,19,15,15,20,36,15,13,16,16,10,female
32,21,21,14,14,26,12,17,16,19,16,15,14,15,12,17,13,16,15,15,16,25,16,19,15,15,19,36,15,13,16,16,10,female
33,21,21,14,14,25,13,17,15,20,16,15,15,15,12,17,12,17,14,15,17,33,16,19,15,15,21,29,15,13,16,16,10,female
27,19,21,14,14,26,14,16,16,20,16,15,14,15,12,16,13,16,15,15,17,28,16,18,15,15,18,36,15,13,16,16,11,female
34,20,26,16,13,29,12,12,14,21,19,16,12,17,13,17,10,20,12,16,17,27,15,18,16,15,18,36,16,13,15,16,13,female
32,22,26,14,14,28,10,12,14,20,19,15,13,15,14,17,10,20,13,15,16,28,16,18,16,15,18,35,16,13,15,16,12,female
32,21,26,14,14,28,11,12,14,18,19,15,14,15,14,16,9,20,14,16,17,29,16,18,16,15,19,33,16,13,15,16,11,female
32,21,26,14,14,28,11,12,14,19,19,15,14,15,14,16,10,20,14,16,17,29,16,18,16,15,19,33,16,13,15,16,11,female
31,20,26,14,14,28,13,12,15,18,18,15,14,14,15,16,9,18,15,15,17,29,16,18,16,15,19,33,15,13,15,16,11,female
32,16,27,15,15,28,16,11,16,18,18,16,13,16,16,16,9,15,15,16,17,29,16,18,16,15,19,33,16,13,15,16,11,female
33,15,26,14,15,28,18,12,16,18,18,16,14,16,16,16,9,14,15,16,17,28,16,18,16,15,19,33,16,13,15,16,11,female
33,15,26,14,16,28,19,12,17,18,18,16,14,16,15,15,9,13,15,15,17,28,16,18,16,15,19,33,16,13,15,16,10,female
32,14,26,13,16,28,19,13,17,18,18,16,14,16,16,15,9,13,16,15,17,28,16,18,16,15,19,34,16,13,15,16,10,female
33,14,26,14,16,28,21,13,17,19,18,16,13,16,16,14,9,12,15,15,17,30,16,18,16,15,20,31,15,13,15,16,10,female
32,18,27,15,15,28,15,11,15,18,18,16,13,16,15,16,9,17,15,16,17,29,16,18,16,15,19,33,16,13,15,16,11,female
32,17,26,14,15,28,16,12,15,18,18,16,13,16,16,17,8,16,15,16,17,29,16,18,16,15,19,32,16,13,15,16,11,female
12,20,25,16,14,26,15,14,14,18,17,16,14,14,16,16,11,17,15,16,16,28,16,17,16,15,17,33,15,15,15,16,13,female
4,16,19,15,15,19,15,15,16,16,16,16,15,15,15,16,14,16,15,15,16,31,16,16,16,16,16,31,16,15,16,16,15,female
34,24,25,15,12,27,8,14,15,18,17,15,13,14,15,15,13,19,15,15,17,25,16,17,16,15,20,38,15,14,15,16,10,female
34,24,25,14,13,27,9,15,15,18,17,15,14,14,15,15,12,19,15,15,17,25,17,17,16,15,20,38,15,13,15,16,10,female
35,22,25,14,13,27,11,14,16,17,17,15,14,14,15,15,11,18,16,15,16,25,16,17,16,15,21,38,15,14,15,16,9,female
35,22,25,15,13,27,11,14,16,17,17,15,14,14,15,15,12,18,16,15,16,25,16,17,16,15,21,38,15,14,15,16,9,female
34,22,25,15,13,27,12,14,16,17,17,15,13,14,15,14,11,17,16,15,16,25,16,17,16,15,20,38,15,14,15,16,9,female
34,20,25,15,14,27,13,13,16,17,16,15,13,15,15,14,10,17,16,15,16,25,16,17,16,16,20,38,15,14,15,16,9,female
33,17,25,15,15,28,17,13,16,17,17,16,14,16,15,14,10,15,16,16,16,25,15,17,16,16,21,38,16,14,15,15,9,female
34,17,25,15,15,28,17,13,16,18,17,16,14,16,15,14,10,15,16,16,17,25,15,17,16,16,21,38,16,14,15,15,9,female
34,17,24,14,15,28,17,14,16,18,17,15,14,16,15,13,10,14,15,15,17,25,16,17,16,16,21,38,16,14,15,15,9,female
34,16,25,15,16,28,18,13,17,18,17,15,13,15,14,15,12,13,15,16,17,25,15,17,16,16,20,37,16,14,15,15,10,female
33,17,25,15,14,27,17,13,16,17,16,16,14,17,15,16,11,15,16,16,17,25,15,17,16,16,21,37,16,14,15,15,9,female
33,18,25,15,14,27,16,13,16,17,16,16,14,17,15,15,11,15,16,16,17,25,15,17,16,16,20,37,16,14,15,16,9,female
15,19,24,15,14,25,16,14,15,17,15,16,14,16,15,16,12,16,15,16,16,29,15,16,16,16,19,34,16,15,14,16,11,female
4,16,19,16,15,20,16,15,15,16,16,16,15,15,15,15,14,16,15,15,16,30,16,16,16,15,16,32,16,16,16,16,15,female
34,20,21,17,14,27,12,18,15,19,18,15,10,15,12,17,13,19,14,15,18,22,16,22,13,15,21,40,16,11,17,16,10,female
34,20,22,16,14,26,12,17,15,19,18,15,12,15,12,17,13,18,15,15,17,23,16,21,13,15,21,39,15,11,17,16,10,female
34,18,22,15,14,25,14,17,16,18,17,16,12,16,11,16,13,16,15,15,17,23,15,21,13,15,20,39,16,11,17,16,10,female
35,18,22,15,14,25,14,16,15,18,17,16,12,16,11,16,13,16,15,15,17,24,16,21,13,15,20,38,16,11,17,16,10,female
34,17,22,15,14,25,15,16,16,18,17,16,13,17,11,16,13,16,15,15,16,23,15,21,13,15,20,39,16,11,17,16,10,female
34,19,22,15,14,25,14,16,16,18,17,16,13,16,11,16,13,16,15,15,16,24,16,21,13,15,21,38,15,11,17,16,10,female
34,19,22,15,14,25,15,16,16,18,17,16,13,16,11,15,13,16,15,15,16,24,16,21,14,15,21,38,15,11,17,16,10,female
34,19,22,15,14,25,15,16,16,18,17,15,12,16,12,15,13,16,15,16,17,24,16,21,13,15,21,38,15,11,17,16,10,female
34,19,21,16,14,25,15,17,16,18,17,15,12,16,12,15,13,16,15,16,17,23,16,21,14,15,21,38,15,11,17,16,10,female
33,15,21,18,15,27,19,17,18,19,18,15,11,16,14,14,12,12,14,16,17,23,15,21,14,16,21,39,16,11,17,15,10,female
34,19,22,15,14,24,14,16,16,18,17,15,13,16,11,16,14,16,15,15,16,23,16,21,13,15,20,39,15,11,17,16,10,female
34,19,22,15,14,24,14,15,16,19,16,15,12,16,11,16,14,16,15,15,16,24,16,21,13,15,20,38,15,11,17,16,10,female
21,21,21,15,13,23,14,16,15,18,16,16,13,16,12,17,14,16,14,15,16,27,16,19,14,15,19,36,15,12,16,16,11,female
5,17,18,15,15,19,15,16,16,17,16,16,14,15,14,16,15,16,15,15,16,30,16,16,15,16,16,32,16,15,16,16,15,female
34,22,18,20,14,27,8,18,13,17,18,16,13,17,13,17,13,19,13,15,17,26,16,18,16,15,19,36,15,13,15,17,11,female
34,22,18,18,14,26,7,17,14,16,18,16,14,16,13,18,14,17,14,14,17,26,16,18,16,15,20,36,15,13,15,17,10,female
34,21,19,18,14,26,9,16,15,16,18,16,14,16,12,18,14,17,14,14,17,27,16,18,16,15,20,36,15,13,15,16,10,female
34,20,19,17,14,26,10,16,15,17,18,16,14,17,12,18,14,17,14,15,17,27,16,17,16,15,20,36,15,13,15,16,10,female
35,21,19,17,14,25,10,16,15,17,17,16,14,16,12,17,14,17,14,15,16,26,16,18,16,15,20,36,15,13,15,16,10,female
34,19,19,17,14,25,13,15,16,17,17,16,14,17,11,16,14,16,14,15,16,27,16,17,16,15,20,36,15,13,15,16,10,female
34,17,19,17,14,26,16,15,16,17,18,16,14,17,11,15,14,15,15,16,16,26,16,18,16,15,20,36,15,13,15,16,10,female
34,16,19,17,14,26,17,16,16,16,18,16,14,17,12,15,14,14,15,16,17,26,16,18,16,15,20,36,15,13,15,16,10,female
34,16,19,18,14,26,19,16,17,16,18,16,14,17,12,14,14,14,15,16,17,26,16,18,16,15,20,36,15,13,15,16,10,female
34,15,18,19,15,27,20,17,17,17,19,16,13,16,13,14,13,13,14,16,17,26,16,18,16,16,20,36,15,13,15,15,10,female
34,18,19,17,14,25,14,15,16,17,17,16,14,17,11,16,15,16,15,15,16,26,16,18,16,15,20,36,16,14,15,16,10,female
34,19,19,17,14,26,13,15,15,17,17,16,14,17,11,17,15,16,14,15,16,27,16,18,16,15,20,36,15,14,15,16,10,female
20,21,19,17,14,24,13,16,14,17,17,16,15,16,12,17,15,16,14,15,16,29,16,17,16,15,19,34,15,14,15,16,11,female
5,16,17,16,15,20,15,15,16,17,16,15,15,16,14,16,15,16,15,15,16,30,16,16,16,15,16,32,16,16,16,16,15,female
34,24,25,16,12,27,10,17,13,20,18,17,13,15,16,15,9,21,12,15,18,25,16,21,14,15,21,46,15,4,24,18,7,female
36,22,25,14,13,27,10,16,14,20,17,17,13,15,15,16,9,20,13,15,18,24,16,21,14,15,21,44,15,5,23,17,8,female
29,19,25,13,14,26,12,15,15,20,17,16,13,15,14,17,11,18,14,15,18,26,16,20,15,15,20,39,15,6,22,17,8,female
32,20,25,13,14,26,12,15,15,20,17,16,14,15,13,17,11,18,14,15,18,25,16,20,15,15,20,41,15,6,22,17,9,female
33,18,25,12,14,26,15,14,16,21,16,16,14,16,12,16,11,16,14,15,17,25,16,20,15,15,20,41,15,6,22,16,9,female
33,17,25,13,14,26,16,14,16,21,16,16,13,16,13,16,11,15,14,16,17,25,15,20,15,16,20,41,16,6,22,16,9,female
33,16,25,13,15,26,18,14,17,20,16,15,13,16,14,15,11,14,14,16,18,25,15,20,15,16,20,41,16,6,22,16,9,female
33,16,25,13,15,26,18,14,17,20,17,15,13,16,14,15,11,14,14,16,18,25,16,20,15,16,21,42,15,6,22,16,9,female
33,15,25,15,16,27,19,15,18,20,17,14,12,15,15,14,9,13,13,16,18,24,16,20,15,16,21,42,15,6,22,16,9,female
33,14,25,16,17,28,20,16,19,20,17,13,12,14,17,16,8,11,12,16,18,24,16,20,15,16,21,43,15,6,23,16,9,female
33,18,25,13,14,26,15,14,16,21,16,15,13,16,13,16,12,16,14,15,17,25,16,20,15,15,20,41,15,6,22,16,9,female
33,17,25,12,15,26,17,14,16,20,16,15,14,16,13,16,11,15,14,16,17,24,15,20,15,15,20,43,15,6,22,16,9,female
30,19,25,13,14,25,15,15,15,20,16,15,14,15,14,16,11,16,14,16,17,26,15,19,15,16,20,40,16,7,21,16,9,female
14,17,23,14,15,25,15,15,15,19,16,15,13,15,13,15,12,16,14,16,17,30,16,17,15,16,18,37,15,10,19,16,12,female
33,24,25,17,14,27,10,17,12,20,16,16,13,12,19,14,10,21,13,15,17,22,16,21,15,15,21,47,14,3,24,18,8,female
33,23,26,14,14,26,10,16,13,19,16,16,13,13,16,16,11,20,14,15,17,22,16,21,14,15,21,46,14,4,24,17,8,female
33,20,26,12,14,26,13,16,15,19,16,17,13,15,14,17,10,18,15,15,16,22,16,20,14,15,21,46,15,4,24,17,8,female
33,20,26,12,14,26,13,15,15,19,16,16,13,15,14,17,10,18,15,15,16,23,16,20,14,15,21,46,15,4,24,17,8,female
33,20,26,11,14,26,13,15,15,19,16,16,13,14,13,17,11,18,15,15,16,23,16,20,14,15,21,46,15,4,24,17,8,female
34,19,26,11,14,26,14,15,16,19,16,15,13,14,13,16,11,17,15,15,16,23,16,20,14,15,21,46,14,4,24,17,8,female
33,17,26,12,15,26,16,15,16,19,16,15,13,15,14,16,10,15,16,15,17,23,15,20,15,16,21,46,16,4,24,15,8,female
34,17,26,12,15,26,16,15,16,19,16,15,13,15,15,15,10,14,16,15,17,22,15,20,15,16,21,46,16,4,24,15,8,female
33,16,26,14,15,27,18,16,17,19,16,15,12,15,16,15,10,13,15,15,17,22,16,20,15,16,21,46,15,4,24,15,8,female
33,12,26,16,16,27,20,17,19,20,17,16,12,18,19,17,10,11,13,15,17,21,15,21,15,17,21,48,17,4,24,14,8,female
33,19,25,13,14,25,14,13,16,20,15,15,12,16,13,16,12,16,14,15,17,24,16,19,15,15,20,42,15,6,22,16,9,female
34,19,26,13,14,25,14,12,15,20,15,16,12,16,13,16,13,17,14,15,17,26,16,20,14,15,20,43,15,5,23,16,8,female
22,20,25,14,14,24,14,14,15,20,15,16,13,15,13,16,12,18,14,15,17,26,16,18,15,15,19,40,15,8,20,16,10,female
8,18,22,15,15,23,14,15,15,19,16,15,13,15,14,16,14,17,14,15,16,30,16,17,16,15,17,34,16,13,17,16,14,female
34,21,26,14,14,28,10,16,14,20,17,16,12,16,15,18,9,20,15,15,17,24,15,20,14,16,20,44,18,5,23,14,9,female
33,19,26,14,14,28,12,15,15,19,17,16,11,17,16,17,9,17,15,15,17,24,15,20,14,16,20,44,18,5,23,13,10,female
32,19,26,14,14,28,13,15,15,19,16,16,12,16,16,16,10,17,16,15,17,24,15,20,14,16,20,44,17,6,23,14,9,female
32,19,26,14,14,28,13,15,15,19,16,16,12,16,16,16,9,17,16,15,17,24,15,20,15,16,20,43,18,6,22,14,9,female
33,19,26,14,15,28,13,15,15,19,16,15,12,15,16,16,9,16,16,15,17,24,15,20,15,16,20,43,17,6,23,14,9,female
33,19,26,14,14,28,14,14,16,19,16,15,12,16,16,15,9,16,16,15,17,24,15,20,14,16,20,43,17,6,22,14,9,female
32,17,26,14,15,28,16,15,16,19,16,15,11,16,16,15,9,14,16,15,17,24,15,20,14,16,20,43,17,6,23,14,9,female
33,16,26,14,15,28,18,15,17,19,17,15,11,17,16,15,9,12,15,15,17,24,15,20,14,16,20,43,17,6,23,13,9,female
32,16,26,15,15,28,18,15,17,20,17,15,11,16,15,14,9,12,15,15,17,24,15,20,14,16,20,43,17,6,23,13,10,female
33,13,26,16,16,29,21,15,18,20,17,15,10,17,16,14,9,10,14,15,17,24,15,20,14,16,19,42,16,6,23,14,10,female
33,18,26,14,15,28,15,14,15,19,16,16,12,16,16,15,9,16,16,15,16,24,15,19,15,16,20,42,17,6,22,14,9,female
33,18,27,14,15,28,15,14,15,19,17,16,11,16,16,16,9,15,16,15,16,24,16,20,14,16,20,43,15,6,23,16,10,female
20,19,26,15,15,27,15,15,14,19,16,16,12,15,16,16,10,16,15,15,16,27,15,18,15,16,19,38,16,8,20,14,11,female
9,17,24,15,16,25,15,16,15,18,16,15,12,15,16,15,11,16,16,15,16,30,16,17,15,16,17,36,16,12,18,15,13,female
31,22,25,14,13,28,10,15,15,19,17,15,13,14,13,17,10,20,14,15,17,25,16,19,15,15,20,39,16,8,19,15,10,female
35,22,25,14,13,27,11,14,14,19,17,15,13,14,14,16,11,20,15,15,17,25,16,19,15,15,20,40,16,8,19,16,9,female
33,21,25,15,13,27,12,14,15,18,17,16,13,15,15,15,12,18,15,15,17,24,16,19,15,15,20,39,15,8,19,16,9,female
33,22,25,15,13,27,12,14,15,18,17,16,13,15,15,16,12,18,15,15,17,24,16,19,15,15,20,39,15,8,19,16,9,female
33,20,25,15,13,27,13,13,15,18,17,16,13,15,15,15,11,17,15,15,17,24,16,19,15,15,20,39,15,8,19,16,9,female
33,21,25,15,14,27,12,13,15,19,16,15,13,14,15,14,12,18,15,15,17,24,16,19,15,15,20,39,15,9,19,16,9,female
33,19,25,15,15,28,15,13,16,19,17,15,13,15,15,15,11,17,15,15,17,24,16,19,15,15,20,39,15,9,19,16,9,female
33,16,25,15,15,28,17,13,16,19,17,16,13,15,15,14,11,15,15,15,17,24,15,19,15,16,20,39,16,9,19,16,9,female
32,16,25,14,15,28,19,13,17,19,17,16,13,15,14,14,11,14,15,15,17,25,16,19,15,16,20,39,16,9,19,16,10,female
33,14,25,15,14,28,21,14,17,19,17,17,12,18,13,13,11,12,14,15,17,25,15,19,15,16,20,39,16,9,19,15,11,female
33,19,25,15,14,27,15,13,16,19,16,16,13,16,14,15,12,17,15,15,17,24,16,19,15,15,20,39,16,9,19,16,10,female
32,19,25,15,14,27,15,13,16,18,16,15,13,15,15,15,11,16,15,16,17,24,16,19,15,15,20,39,15,9,19,16,9,female
25,20,25,15,13,26,15,13,15,18,16,15,13,15,15,15,12,17,15,16,17,27,15,18,15,16,19,37,15,10,18,16,11,female
11,18,24,16,14,25,15,14,16,18,16,15,13,15,15,15,12,16,15,15,17,30,16,17,16,15,18,35,16,13,17,16,13,female
35,19,22,18,14,26,12,16,14,18,18,17,11,16,12,17,13,18,14,15,17,27,15,17,17,16,20,32,16,16,13,15,11,female
33,19,22,17,15,26,12,15,14,18,18,17,11,16,12,17,13,18,14,15,17,27,15,16,16,16,20,31,16,16,13,15,11,female
33,18,22,16,15,25,14,15,15,18,17,16,12,16,11,17,13,17,15,15,17,27,15,17,16,16,20,31,16,16,13,15,11,female
32,18,22,16,15,25,14,15,15,18,17,16,12,16,11,17,14,17,15,15,17,27,15,16,17,16,20,32,16,16,13,15,11,female
32,18,22,16,15,25,14,15,15,18,17,16,12,16,11,17,14,17,14,15,16,27,15,16,16,16,20,31,16,17,13,15,11,female
33,18,22,16,15,25,15,15,15,18,17,16,12,16,11,16,14,16,14,15,16,27,15,16,17,16,20,32,16,16,13,15,11,female
33,18,22,16,15,25,15,15,15,18,17,16,12,16,11,16,14,16,15,15,16,27,15,16,16,16,20,32,16,17,13,15,11,female
32,18,22,16,15,25,15,15,16,18,17,16,12,16,11,16,14,16,14,15,16,27,15,16,17,16,20,31,16,17,13,15,11,female
32,18,22,16,15,25,15,15,16,18,17,16,12,16,12,15,14,16,14,15,17,27,15,16,17,16,20,31,16,17,13,15,11,female
32,17,22,17,15,26,17,15,16,18,18,16,11,16,12,14,13,14,14,15,17,27,16,16,17,16,20,31,16,17,13,15,11,female
32,18,22,16,15,25,14,15,15,18,17,16,13,16,12,16,14,17,15,15,16,27,15,16,17,16,20,31,16,17,13,15,11,female
32,20,22,16,14,24,12,15,15,18,17,16,12,15,12,17,14,18,14,15,16,27,16,16,16,16,19,31,16,17,13,15,11,female
33,20,22,16,14,24,13,15,14,19,16,16,13,15,12,17,14,18,14,15,16,33,15,16,16,16,20,27,16,16,14,16,10,female
15,18,22,15,14,24,14,15,15,19,16,15,13,15,12,16,14,17,14,16,16,34,15,16,16,16,18,30,16,16,14,15,13,female
33,22,22,17,13,28,10,18,14,19,17,16,11,15,14,16,10,20,14,15,18,25,16,20,15,15,20,37,15,11,17,17,11,female
33,22,22,16,14,27,9,17,14,19,17,16,12,14,13,17,11,20,14,15,18,25,16,19,15,15,20,36,15,11,17,16,11,female
33,20,22,15,14,27,12,17,15,19,17,16,12,15,12,17,11,18,15,15,17,25,16,19,15,15,20,36,16,11,17,16,11,female
33,20,23,15,14,27,12,16,15,19,17,16,13,15,12,17,11,18,15,15,17,25,16,19,15,15,20,37,15,11,17,16,11,female
